RESP_ID,SUR_SCORE,MASKED_IP,CRT_DT,COUNTRY_CODE,REGION
13166310,10,",zAxODE2MjIx",1/22/2018 9:07,MU,
13166328,7,"MTQ1MjI3MTQ1,w==",1/22/2018 9:08,GB,
13166582,8,"MTQy,zY5OTkyMg==",1/22/2018 9:23,SE,orebro lan
13166700,5,MzEwMzk3ODI1MA==,1/22/2018 9:29,NL,flevoland
13166786,7,MTQwMTQzMzUxOA==,1/22/2018 9:35,IE,
13166932,9,"MzEw,zM3MDk0,g==",1/22/2018 9:43,NL,noord-holland
13166975,3,"MTI5,zUz,TExOQ==",1/22/2018 9:45,FI,uusimaa
13167053,7,"MjA2,TIyMzMxOQ==",1/22/2018 9:49,VN,ha noi
13167118,7,MzU4OTg2ODc3MA==,1/22/2018 9:53,GR,attiki
13167309,8,"MzI4ODI0,zM1,Q==",1/22/2018 10:04,NO,oslo
13167333,9,"Mjgz,TQxOTU0,g==",1/22/2018 10:06,ZA,
13167394,0,"MzA1ODQ5ODcx,A==",1/22/2018 10:10,IN,delhi
13167413,9,"MTUwOTAw,zA4,A==",1/22/2018 10:11,GB,
13167498,10,OTM1ODU1MjY=,1/22/2018 10:15,GB,
13167705,10,",zczOTcxMjY1",1/22/2018 10:28,ME,podgorica
13167905,8,MzI4MjgwODY1OA==,1/22/2018 10:39,GB,
13168115,8,",zc3MDU0,TE3",1/22/2018 10:49,DE,sachsen
13168263,7,"MzI3,jg2,jU1Mw==",1/22/2018 10:56,NL,
13168301,6,",jg5Mjc0OTg2",1/22/2018 10:58,ZA,
13168340,10,"MjI5,TI1OTA3,A==",1/22/2018 11:00,IE,dublin
13168385,3,"MTgzOTE3,zY2,g==",1/22/2018 11:03,GB,
13168453,8,"MTA1,jgz,zI2OQ==",1/22/2018 11:06,GB,
13168472,9,"MzY2MDcw,jU=",1/22/2018 11:07,IT,
13168501,10,"MTQ1,TIwMDMzOA==",1/22/2018 11:09,GB,
13168833,10,"MTM3,TE2MTIx,Q==",1/22/2018 11:27,BE,oost-vlaanderen
13168909,7,"MzEw,DA1,TU2,g==",1/22/2018 11:31,ES,valencia
13169063,6,MTUzMTU4ODcyMg==,1/22/2018 11:40,AE,dubai
13169232,8,"MTU0,TI4MjcxMg==",1/22/2018 11:49,GB,
13169322,9,"MTUy,jYy,DIx,g==",1/22/2018 11:55,GB,
13169335,4,"MTA1,TQzOTU3OA==",1/22/2018 11:55,GB,
13169360,8,"MzI4MjAw,DY5,A==",1/22/2018 11:56,NO,oslo
13169439,8,"MTkz,jYyMzM1,Q==",1/22/2018 12:00,IN,karnataka
13169502,9,"MTUw,jEw,TQy,g==",1/22/2018 12:03,GB,
13169557,10,"MTQ4,jI5MjAz,A==",1/22/2018 12:05,GB,
13169749,5,MzE5ODQwMjY3MA==,1/22/2018 12:17,CL,maule
13169809,9,"MTYwMzA1OTc1,g==",1/22/2018 12:19,AM,yerevan
13170056,8,"MTUw,jEwODY5Mg==",1/22/2018 12:31,GB,
13170302,10,"MTM4MDE5,TIzOA==",1/22/2018 12:42,GB,
13170412,8,"MTQ0MjY5,DY4Mg==",1/22/2018 12:48,EE,harjumaa
13170421,10,"MTM4,DcxMzAxOQ==",1/22/2018 12:48,RO,
13170422,8,"MTM4ODY3,zI1MA==",1/22/2018 12:48,GB,
13170545,8,"MTM5MzUx,jMyOQ==",1/22/2018 12:54,PL,mazowieckie
13170558,10,"MTM5,zYyMzU2,g==",1/22/2018 12:55,CH,geneve
13170729,6,"MjU4MjEw,DQw,g==",1/22/2018 13:03,JP,tokyo
13170845,9,"MTUzMzI2MTMz,A==",1/22/2018 13:08,IR,tehran
13171154,8,MTcyODg4OTY0MA==,1/22/2018 13:20,IN,gujarat
13171193,8,"MTY1MjE5,Tc1MA==",1/22/2018 13:22,US,north carolina
13171394,10,"Mjk4,DAzMDE2,A==",1/22/2018 13:29,BR,parana
13172022,10,"MjgwODIyMjI3,g==",1/22/2018 13:52,GB,
13172093,10,"ODU1,DY1ODA5",1/22/2018 13:54,US,minnesota
13172113,10,"MTU2,TI4,DM4MQ==",1/22/2018 13:54,UA,ternopil's'ka oblast'
13172333,8,"MTMy,jEzODIwMQ==",1/22/2018 14:02,IT,ancona
13172512,7,"MTY1MDc1,Dcx,A==",1/22/2018 14:08,US,wisconsin
13172573,10,MTI2MzAyMjY3OA==,1/22/2018 14:10,US,minnesota
13172576,8,MTY3ODI3MTE4Mg==,1/22/2018 14:11,US,new jersey
13172631,10,"Mjk5,jE0ODE2MA==",1/22/2018 14:12,RS,kolubarski okrug
13172715,9,"MTE1,Tc5MTgz,Q==",1/22/2018 14:15,US,arizona
13172722,10,"MzMzODY1OTI5,g==",1/22/2018 14:16,US,maine
13172764,8,",DEyMjkx,DAy",1/22/2018 14:17,US,massachusetts
13172779,8,"ODY3,DA3,zk0",1/22/2018 14:17,GB,
13172849,10,"MTM5,TY4,TEy,g==",1/22/2018 14:20,ES,
13172867,10,"MzQ5,DEyMDQ1Mg==",1/22/2018 14:21,US,north carolina
13172911,8,"MTM2MzAy,DU0,A==",1/22/2018 14:22,CH,
13172926,10,"MTY1,jY3,TY4Mg==",1/22/2018 14:23,US,virginia
13173507,10,"MzIx,jk3MTEwOA==",1/22/2018 14:43,BR,santa catarina
13173531,10,"MTE3,DI4OTAwMA==",1/22/2018 14:44,US,florida
13173666,8,"MzUxOTQ0,jA0Mg==",1/22/2018 14:49,US,vermont
13173760,7,MTg0MTE4OTczMg==,1/22/2018 14:52,FR,hauts-de-france
13174126,10,"MTM3,Tc4MTc1,A==",1/22/2018 15:04,GB,
13174170,9,"MTIxMDUy,TQ4OA==",1/22/2018 15:06,CA,ontario
13174312,10,"MTYx,TA4MDQwOQ==",1/22/2018 15:11,US,illinois
13174336,10,MzUxMzc4MzY5OA==,1/22/2018 15:12,CA,ontario
13174384,9,"MTE3,jE3MjU4,A==",1/22/2018 15:13,CA,quebec
13174387,10,"MTIy,jUyMjQx,g==",1/22/2018 15:13,US,florida
13174594,3,"MTk3,TU4MzM1,A==",1/22/2018 15:20,IN,tamil nadu
13174617,8,"MTM3,TE2MTIx,Q==",1/22/2018 15:21,BE,oost-vlaanderen
13174716,9,"MzA5,zYx,TQ3,w==",1/22/2018 15:24,CA,quebec
13174812,10,"MTYwMzc0MjAz,A==",1/22/2018 15:27,GB,
13174830,10,"MTE2ODg1,TE3Mg==",1/22/2018 15:28,US,arizona
13174969,9,"MzQ3OTkxMzcw,g==",1/22/2018 15:33,CA,quebec
13175064,7,"MzE4,DQ4MzA2MQ==",1/22/2018 15:36,MX,nuevo leon
13175143,4,MjAyMTAxMjM0,1/22/2018 15:38,US,wisconsin
13175202,10,"MzE4ODgx,jY5MA==",1/22/2018 15:40,AR,cordoba
13175227,6,"ODU1MTIw,TA3",1/22/2018 15:41,US,florida
13175293,9,"ODQ1,zkx,jM=",1/22/2018 15:43,GB,
13175543,9,"MzE4,DYyMjM0OQ==",1/22/2018 15:51,MX,jalisco
13175654,10,"MTEyMzMwMzUy,Q==",1/22/2018 15:54,US,indiana
13175667,9,"ODU1,TMy,jM3",1/22/2018 15:54,US,texas
13175700,5,MTI4MTI4ODU3MA==,1/22/2018 15:55,US,california
13175796,7,MTM0MjU5MTE5Mw==,1/22/2018 15:57,GB,
13175836,10,MTIyMDcxMjQ4OQ==,1/22/2018 15:59,US,arizona
13176073,7,"MTY3,jAw,jc5,w==",1/22/2018 16:06,CA,ontario
13176190,10,"MTgzODY2,TU1MQ==",1/22/2018 16:10,GB,
13176323,10,"MTA4MjE2,TUx,w==",1/22/2018 16:14,US,georgia
13176463,10,"MzQ3ODcy,Dg4MQ==",1/22/2018 16:18,US,ohio
13176487,10,"MzE0OTY2MzA3,w==",1/22/2018 16:19,MX,ciudad de mexico
13176537,0,"MzU3,jI1,TQ1OA==",1/22/2018 16:20,FR,
13176573,10,"MjYw,DYzMjA5,g==",1/22/2018 16:22,US,colorado
13176752,8,"MjkxMjk1,Dk2MQ==",1/22/2018 16:27,US,colorado
13176822,8,"Mjkx,jM5,jUz,w==",1/22/2018 16:30,CA,ontario
13176871,10,"MTY3,jAw,jc5,w==",1/22/2018 16:31,CA,ontario
13176872,10,MjE2MDU3MzE0Mg==,1/22/2018 16:31,SG,central
13176922,10,"MTY3,jAy,zUwMg==",1/22/2018 16:32,CA,ontario
13176934,8,"MTI0MDI3,TMz,A==",1/22/2018 16:33,US,georgia
13177057,8,"MzE0OTc2,DU4,Q==",1/22/2018 16:37,MX,jalisco
13177097,10,"MTA3,zI3MTE2,g==",1/22/2018 16:38,US,michigan
13177247,8,"MTYw,TY1,DA1,A==",1/22/2018 16:42,RS,belgrade
13177288,10,"MzUx,DgyODE4,g==",1/22/2018 16:44,CA,newfoundland and labrador
13177334,5,"MTE1,zcw,TAxMA==",1/22/2018 16:45,US,tennessee
13180598,10,MzAxMDQ0ODUwOQ==,1/22/2018 18:15,BR,sao paulo
13195664,9,MTUyMjY4MTg1Mg==,1/23/2018 8:05,GB,
13195742,7,",jI5OTg5,zIz",1/23/2018 8:09,FR,ile-de-france
13195751,10,"OTM3,zI0,DE=",1/23/2018 8:10,SE,stockholms lan
13195912,7,"MTU2MzE4,TY0OA==",1/23/2018 8:18,IT,bologna
13196113,8,"MTM4MzUz,DY5,A==",1/23/2018 8:32,DE,sachsen
13196216,10,"Mzc1ODA5,DE5,A==",1/23/2018 8:38,IN,gujarat
13196320,10,"MzU3,TM1Mjc2,g==",1/23/2018 8:45,ES,madrid
13196474,5,"Mjk1MzYwMzk3,w==",1/23/2018 8:57,GB,
13196495,10,"MTMw,TI5,jg1OA==",1/23/2018 8:58,FR,pays-de-la-loire
13196534,10,"MTQz,TU0,zY4,g==",1/23/2018 9:01,NL,noord-holland
13196552,10,"MzY0,DgxMDcxMA==",1/23/2018 9:02,DK,hovedstaden
13196578,8,"MTMw,zk3MzEy,g==",1/23/2018 9:04,GB,
13196739,10,MjYyMTcwMDExMg==,1/23/2018 9:13,GB,
13196810,8,MzEwODA3MzAwMQ==,1/23/2018 9:18,GB,
13196817,8,"MTM4,jM0,TEy,A==",1/23/2018 9:18,NL,
13196830,10,"Mjc1,DAyMTQwMg==",1/23/2018 9:19,GB,
13196834,8,"MTM4MDk4,jk4,g==",1/23/2018 9:19,IL,tel aviv
13196892,10,"MzI1MTg5,zcyMg==",1/23/2018 9:23,NO,ostfold
13196961,10,MTM0ODY2ODg4MQ==,1/23/2018 9:27,HU,budapest
13196985,7,"MTUy,DUx,DI2Mg==",1/23/2018 9:28,GB,
13197125,9,",DI3MTY2,jc=",1/23/2018 9:36,ES,
13197293,8,MTM2ODc0MjU1MA==,1/23/2018 9:46,GB,
13197755,10,MzY1MzU2MjAxMw==,1/23/2018 10:16,GB,
13197819,10,"MTM2ODE1ODEx,A==",1/23/2018 10:20,GB,
13198002,6,"MzM3,zY5MzU1OQ==",1/23/2018 10:30,BR,sao paulo
13198179,10,"MTQzODE3MTE1,g==",1/23/2018 10:40,,
13198527,10,"MTgzMTk2ODA0,Q==",1/23/2018 10:59,PT,lisboa
13198579,10,"MTM5,jE3OTQz,w==",1/23/2018 11:02,ES,madrid
13198607,10,"MTUzMzk0ODQ4,w==",1/23/2018 11:03,GB,
13198679,6,"MTUw,jEw,Dc4,g==",1/23/2018 11:08,GB,
13198863,8,"MTMwMjg5,DY0,g==",1/23/2018 11:19,NL,noord-holland
13199272,2,MTIwMjY0OTY0Mw==,1/23/2018 11:32,US,massachusetts
13199325,9,"MTUx,TE2OTUx,Q==",1/23/2018 11:33,FR,ile-de-france
13199403,8,MzI3MTc1MDg0OQ==,1/23/2018 11:35,GB,
13199895,8,MTUwOTAzMjg2Mw==,1/23/2018 11:56,GB,
13200055,9,"MzM2MDE0,zYy,g==",1/23/2018 12:02,CL,region metro de santiago
13200219,3,",DYx,jE2OTMw",1/23/2018 12:09,TH,krung thep maha nakhon bangkok
13200222,10,"MTc0,TQ4OTE3,w==",1/23/2018 12:09,US,florida
13200250,9,MTQ4ODg5MzE5OA==,1/23/2018 12:10,FR,ile-de-france
13200425,10,MTQ2ODcwMzk5OA==,1/23/2018 12:16,DE,bayern
13200580,10,MTU4MTAyODUxOA==,1/23/2018 12:23,PT,porto
13201204,6,",zExODQ4Mjgx",1/23/2018 12:44,IN,karnataka
13201226,7,"MTM2,zcwODYwMQ==",1/23/2018 12:45,GB,
13201230,10,"MTMy,Tkx,DEw,w==",1/23/2018 12:45,IT,roma
13201286,10,"MjUy,TA0OTMxMA==",1/23/2018 12:47,IN,uttar pradesh
13201468,8,MTczMjUxMTgzMQ==,1/23/2018 12:54,IN,maharashtra
13201538,10,"MzU3,zU0MDQ0,w==",1/23/2018 12:56,ES,pontevedra
13201557,10,"MzYy,DE3MDEx,A==",1/23/2018 12:57,US,florida
13201563,0,"Mjk3,Tc4MDUwMw==",1/23/2018 12:57,BR,sao paulo
13201610,10,"MzE1,TQ0OTAxMA==",1/23/2018 12:59,AT,wien
13201633,8,"MjM2,TYy,TczMA==",1/23/2018 12:59,GB,
13201681,10,"MTU5Mzgw,jE0,g==",1/23/2018 13:01,SE,stockholms lan
13201772,9,"MTQzMTA2MTM3,g==",1/23/2018 13:05,FI,uusimaa
13201783,7,"MjU0,TI5,TY1MQ==",1/23/2018 13:06,ES,malaga
13201817,8,"MTQzODU4OTMz,g==",1/23/2018 13:07,DK,midtjylland
13201827,8,"MzM3,TA2,TE1MA==",1/23/2018 13:08,BR,sao paulo
13201865,9,MjI3MDQ3MTk3OQ==,1/23/2018 13:09,US,new york
13202021,8,ODM4MzU1OTU4,1/23/2018 13:14,IN,maharashtra
13202236,3,"MjUx,jQ2,jA0Mw==",1/23/2018 13:22,GB,
13202511,7,"MTM3,jI4OTkzOQ==",1/23/2018 13:31,GB,
13202538,10,"MTM3,Tk0MjIz,A==",1/23/2018 13:32,GB,
13202551,10,"MTIx,zI5MzAzOA==",1/23/2018 13:33,CA,ontario
13202603,10,"MjUz,DIxODcx,A==",1/23/2018 13:35,IT,roma
13202613,8,"MzEw,jM4,DQ4,g==",1/23/2018 13:35,FR,hauts-de-france
13202633,10,"MTA1MzQ4MjI0,A==",1/23/2018 13:36,CH,
13202703,10,"MzU4MTkzMzgz,Q==",1/23/2018 13:39,NL,noord-holland
13202709,9,"MTY3,jI1MDc1,A==",1/23/2018 13:39,CA,ontario
13202825,8,"MTIy,zQwMzM1Mw==",1/23/2018 13:43,US,pennsylvania
13202915,7,MTM1MDcwMjQyOA==,1/23/2018 13:47,DE,nordrhein-westfalen
13202917,10,"MTc1OTI5MjE1,A==",1/23/2018 13:47,US,california
13202958,8,MjQ5OTYwMDAxMA==,1/23/2018 13:48,GB,
13202979,5,"MzI1OTUzODg2,g==",1/23/2018 13:49,GB,
13203034,10,"MjU0ODQz,DY2OQ==",1/23/2018 13:51,GB,
13203151,10,"MzI2Mzc1MzM0,g==",1/23/2018 13:55,FI,central finland
13203249,6,MjgzODg3MTMwMg==,1/23/2018 13:58,CA,ontario
13203454,8,"MzY0,Dc2,TIxMw==",1/23/2018 14:06,NL,noord-brabant
13203901,10,MTQwMjM0OTc2OQ==,1/23/2018 14:20,CH,zurich
13203950,10,MTUwOTc3MjkwOA==,1/23/2018 14:21,SE,stockholms lan
13204079,4,"MjQy,DYzMDIyMw==",1/23/2018 14:25,AU,new south wales
13204107,10,",zcz,jg0OTcw",1/23/2018 14:26,FR,
13204240,8,MTYwMzgxODc0Mg==,1/23/2018 14:30,CH,
13204260,6,"MjY1,zgwMzY3,w==",1/23/2018 14:30,US,new york
13204336,0,"MTU3MDAx,zI0,A==",1/23/2018 14:33,IT,milano
13204362,10,MTEyODc4MjU3OA==,1/23/2018 14:34,CA,ontario
13204387,9,"MjMw,TI3MzAxMQ==",1/23/2018 14:35,US,pennsylvania
13204559,10,"MzYzMDg3,jk0,g==",1/23/2018 14:41,US,south dakota
13204569,7,"MTc2MTIw,zYz,Q==",1/23/2018 14:41,CA,ontario
13204665,10,"MTIz,jg1,Tg0MA==",1/23/2018 14:45,US,georgia
13204740,9,"MTQ4,zg0,zk2Mw==",1/23/2018 14:47,FR,
13204820,9,"MzU2ODYy,Dg4Mw==",1/23/2018 14:50,PL,mazowieckie
13204878,5,"MzE0,zk4,DY2Mg==",1/23/2018 14:52,MX,ciudad de mexico
13204982,8,"MjQyMzg1,TIxMA==",1/23/2018 14:55,US,massachusetts
13205087,9,"MTE0,zkw,DA1,g==",1/23/2018 14:58,US,louisiana
13205176,10,"MTE5Mzkw,zg1OA==",1/23/2018 15:01,US,texas
13205198,8,"MTE4MjE1,zE0,g==",1/23/2018 15:02,US,texas
13205337,10,MzE4OTQ0MTIwOA==,1/23/2018 15:06,CO,
13205690,0,"MzQ5,Dk0,TMwOQ==",1/23/2018 15:18,US,texas
13205801,8,"MTQwMzAx,jQwMA==",1/23/2018 15:22,NL,noord-holland
13205819,7,"MzM4MTIx,TE4MA==",1/23/2018 15:23,MX,ciudad de mexico
13205859,7,"MTM1ODM0OTU4,Q==",1/23/2018 15:24,NL,
13205876,9,"ODQ0,zg3MDgx",1/23/2018 15:24,US,indiana
13205918,7,"MzM1,TM4MDI3OA==",1/23/2018 15:26,US,north carolina
13205954,8,"MTYx,TA5OTMwMQ==",1/23/2018 15:27,US,texas
13205992,10,MjQ4ODA5ODcyMg==,1/23/2018 15:28,US,new york
13206027,0,"MTE2,jc2,zM3Mg==",1/23/2018 15:29,US,tennessee
13206089,10,"MTc1Mzg1,jUy,A==",1/23/2018 15:31,US,indiana
13206120,8,",DA2MDIx,zgx",1/23/2018 15:32,BS,new providence
13206245,8,"ODU1,DYx,Tkz",1/23/2018 15:35,US,florida
12825406,0,MTExOTk5ODE5MA==,1/9/2018 17:43,US,north carolina
12825464,10,ODU4MDU1OTY=,1/9/2018 17:46,IL,tel aviv
12825476,2,"MzIx,jc4MzgxMA==",1/9/2018 17:46,BR,sao paulo
12825503,7,"MTIz,DE3MjM0OQ==",1/9/2018 17:47,US,massachusetts
12825548,7,"MjE3,Tg3MDEw",1/9/2018 17:48,US,illinois
12825588,8,"MTUw,jYw,jE1,g==",1/9/2018 17:50,IE,tipperary
12825628,10,"MTY1ODgw,Dcy,A==",1/9/2018 17:51,US,illinois
12825646,10,"MzE4,DI0MzA5Mg==",1/9/2018 17:52,MX,puebla
12825711,8,"MTIz,jUz,Tcx,Q==",1/9/2018 17:54,US,oregon
12825725,10,"MzAwOTU1,jg4Mg==",1/9/2018 17:55,BR,sao paulo
12825742,7,"MTY3,zY0,DY3OA==",1/9/2018 17:55,CA,ontario
12825746,10,MzA5OTMzMDQxMg==,1/9/2018 17:56,US,virginia
12825775,9,"MzQ4,zg1ODEyMg==",1/9/2018 17:56,CA,alberta
12825778,10,"MTgwMzYw,Tg0,g==",1/9/2018 17:56,US,california
12825782,3,ODQzODYxMTg1,1/9/2018 17:56,US,illinois
12825783,10,MTIzMTE1MTkyOA==,1/9/2018 17:56,US,washington
12825784,6,"Mjk4,TEw,Dc0Mg==",1/9/2018 17:56,MX,chihuahua
12825800,10,",jgxODUzMDI=",1/9/2018 17:57,US,california
12825805,10,"MTM0,DA2,jI2,Q==",1/9/2018 17:57,ES,barcelona
12825816,0,"MzQ5,TA2MTY4Mg==",1/9/2018 17:58,US,nebraska
12825847,10,"MzE1MDU3ODQ1,Q==",1/9/2018 17:58,MX,mexico
12825858,10,",DA2MDIx,zgx",1/9/2018 17:59,BS,new providence
12825871,6,"MTQ3,Tg3,DgzMw==",1/9/2018 17:59,NO,akershus
12825882,7,"MTE5,jEz,DUx,Q==",1/9/2018 17:59,US,north carolina
12825887,6,"MTE0,jEyMjM0,w==",1/9/2018 18:00,US,pennsylvania
12825952,8,",jQ2,zI0,DY2",1/9/2018 18:01,US,massachusetts
12826000,10,"MTE4,TMyMDI2,Q==",1/9/2018 18:03,US,arkansas
12826004,8,"MzQ3OTg2ODYy,g==",1/9/2018 18:03,US,pennsylvania
12826044,0,",jQzOTE1OTIy",1/9/2018 18:05,US,massachusetts
12826052,9,"MjgwODIzMjIz,w==",1/9/2018 18:05,GB,
12826060,10,"MjYw,DYzMjA5,w==",1/9/2018 18:05,US,colorado
12826069,8,"MzQ5,jEzMzczOA==",1/9/2018 18:06,CA,alberta
12826080,2,"MTIxMDk4,jkz,A==",1/9/2018 18:06,US,nebraska
12826139,10,MTYwMjQ2MzUyMg==,1/9/2018 18:08,ES,murcia
12826140,0,"MTE3,jc1,DQ0,g==",1/9/2018 18:08,CA,ontario
12826171,5,"MTc1MzMz,DgzOQ==",1/9/2018 18:09,US,illinois
12826172,10,"MTY2MDk1MTYy,Q==",1/9/2018 18:09,US,indiana
12826192,7,"MTgy,DYy,jk1,w==",1/9/2018 18:10,US,florida
12826202,9,"MTI0,zYw,Tk5,w==",1/9/2018 18:10,US,utah
12826209,10,MjkzMTgxODY4Mw==,1/9/2018 18:10,US,massachusetts
12826212,7,"MzM0OTcx,Dcy,g==",1/9/2018 18:10,US,new york
12826323,7,"MzM4,Dk4,DQ3MQ==",1/9/2018 18:13,CR,san jose
12826338,10,"MjQ4,zk4,zU0,g==",1/9/2018 18:14,US,connecticut
12826392,10,"MTIz,Dk0MTgx,g==",1/9/2018 18:15,US,texas
12826426,1,"MTI4MDQx,DE3MA==",1/9/2018 18:16,US,california
12826447,10,MTYxMzE2OTg3MA==,1/9/2018 18:17,US,massachusetts
12826452,10,MTY3ODAwOTcwMw==,1/9/2018 18:17,US,virginia
12826473,5,Mzg3OTYzMzE3,1/9/2018 18:18,US,maryland
12826481,0,"MTE4MDI4OTQ0,Q==",1/9/2018 18:18,US,minnesota
12826539,6,"MTIxOTkx,jc0Mw==",1/9/2018 18:20,US,texas
12826553,10,Mjg5MzM4ODM1Mg==,1/9/2018 18:21,US,california
12826570,9,",jQ0,zIz,Tgy",1/9/2018 18:21,US,indiana
12826650,9,MTA4MjMzOTQxMA==,1/9/2018 18:23,US,minnesota
12826673,6,",DE3,zY3MDM0",1/9/2018 18:24,US,south dakota
12827428,10,"MTgw,zg2,TkwOA==",1/9/2018 18:52,US,texas
12834845,9,"MTIz,TEyOTgy,g==",1/9/2018 23:38,US,california
12834865,10,"MzE5,zc5ODEw,A==",1/9/2018 23:39,EC,guayas
12834874,5,"MTI4MjY0MDU5,g==",1/9/2018 23:39,US,oregon
12834913,6,"MzE5,jg2MDc0,w==",1/9/2018 23:40,PA,panama
12834922,10,"Mjg5MzMx,jE3,A==",1/9/2018 23:41,US,california
12834987,10,MTg0MDUzMDEyOQ==,1/9/2018 23:44,GB,
12835030,10,"MzM3Mzkz,TQ0MA==",1/9/2018 23:46,BR,sao paulo
12835328,10,"MzQ5,TM2MDAwMg==",1/9/2018 23:59,US,california
12835398,10,MTIzMDk4MzU2Mw==,1/10/2018 0:02,US,colorado
12835826,10,"MzMzMDcw,zk2,g==",1/10/2018 0:25,US,california
12835858,7,ODQzMjI0MjM1,1/10/2018 0:27,CA,alberta
12836020,10,MTczMTk5MDU0OQ==,1/10/2018 0:36,AU,new south wales
12836366,9,"MzAzMzk0,jgyMg==",1/10/2018 0:58,AU,queensland
12836396,10,"MTYx,TEx,DY5Mw==",1/10/2018 0:59,US,california
12836485,7,"MTAy,zk1,jc3MA==",1/10/2018 1:05,AU,victoria
12836617,7,"MzM4,Dg1,zM4,g==",1/10/2018 1:12,CR,heredia
12836725,10,MTIzMDMwMTI0OA==,1/10/2018 1:18,US,florida
12837286,8,"Mjky,jAzMTY5,Q==",1/10/2018 1:51,US,wisconsin
12837422,9,"MTg1,DkwMzI3Mg==",1/10/2018 2:00,AU,new south wales
12837963,10,"MzQxOTMz,DI3OQ==",1/10/2018 2:33,AU,new south wales
12838028,10,",jgxOTQwMjI=",1/10/2018 2:37,US,arizona
12838044,10,"MTE2,jk1ODE2OQ==",1/10/2018 2:39,US,new jersey
12838358,7,"MzYy,zAxMDMzMA==",1/10/2018 3:02,US,alabama
12838419,5,ODM4ODUyOTg2,1/10/2018 3:07,AU,new south wales
12838540,8,"MTI3,Tk4,jczMA==",1/10/2018 3:15,US,california
12839060,10,"MTAyMzgy,Tg0,A==",1/10/2018 3:55,MY,wilayah persekutuan kuala lump
12839364,10,MjczMjk0MjQ0OQ==,1/10/2018 4:21,US,missouri
12839383,10,"Mjgx,jI3MjQ0MA==",1/10/2018 4:23,JP,saitama
12839709,10,"MTY1,Tc1,jEy,g==",1/10/2018 4:54,US,california
12839745,10,"MTUzMTU1,Dg2Mg==",1/10/2018 4:56,AE,dubai
12840164,10,MTg5MjkxOTYyMQ==,1/10/2018 5:41,PH,cavite
12840180,8,"MTczMTQw,jU3MA==",1/10/2018 5:42,AU,western australia
12840351,10,"Mjgz,TM4MjQ2,A==",1/10/2018 5:59,ZA,
12840425,8,"MTE3ODgyMjcw,Q==",1/10/2018 6:06,CA,british columbia
12840442,9,"MTg1,TQyODg5Mg==",1/10/2018 6:07,AU,queensland
12840568,10,",zAxODc4MTM4",1/10/2018 6:18,RE,reunion
12840743,9,MTU4MTM3MzA5MQ==,1/10/2018 6:36,GR,messinia
12841000,9,"MTI5,DY3,DA1OA==",1/10/2018 7:00,IT,milano
12841101,10,MTUzMTA0MTk2MQ==,1/10/2018 7:08,DE,berlin
12841132,6,"MjQy,DYxMzk2MQ==",1/10/2018 7:11,AU,new south wales
12841276,7,"MzI4MzI2,zg5MA==",1/10/2018 7:24,SE,stockholms lan
12841280,10,"MzM5,DQ2MjEw,g==",1/10/2018 7:25,SG,central
12841488,7,MTk5MTIzOTg2MA==,1/10/2018 7:42,TH,krung thep maha nakhon bangkok
12841774,8,",DEx,DQ4,DUz",1/10/2018 8:02,DE,
12841780,8,"MTg0,jgzMjEyMg==",1/10/2018 8:03,AU,new south wales
12842007,3,"MTM2,DM4MjQwOA==",1/10/2018 8:15,BE,limburg
12842274,10,"MTMzODQ5,DMx,g==",1/10/2018 8:30,DE,nordrhein-westfalen
12842479,4,"MTM3MDM2OTU1,g==",1/10/2018 8:43,IT,modena
12842518,10,MTM2MzExODMyMg==,1/10/2018 8:45,CH,zurich
12842522,9,"MTQ2,DU0OTQ1MQ==",1/10/2018 8:45,GB,
12842558,8,"MTU2,zAz,Dc0,w==",1/10/2018 8:47,SI,ljubljana
12842629,10,"MTI5,zA3,jQy,Q==",1/10/2018 8:51,PL,
12842662,10,"MzE1ODg1,jQ2MA==",1/10/2018 8:54,DE,bayern
12842692,10,"MTczMDc0OTk0,g==",1/10/2018 8:55,IN,punjab
12842711,6,"MTUyMjIxMDIx,w==",1/10/2018 8:57,DE,
12842724,8,"MTA1,TkzMjg1,w==",1/10/2018 8:57,FI,north karelia
12842781,9,"Mjk5,jEzMDQ3OQ==",1/10/2018 9:01,RS,nisavski okrug
12842847,8,"MzU2Mzg2,zQy,w==",1/10/2018 9:05,GB,
12842851,8,",DEx,DQ4,DUz",1/10/2018 9:05,DE,
12842944,8,MTg0MTIyMDU1Mg==,1/10/2018 9:09,FR,hauts-de-france
12843068,10,"MTQ0MzY2MDA0,w==",1/10/2018 9:18,GB,
12843137,10,"MTc3ODM3,zA0Mw==",1/10/2018 9:22,ZA,western cape
12843251,5,"Mjk1,Dg5,TEzMQ==",1/10/2018 9:28,IT,
12843283,9,"MjA5MTkz,zEwMA==",1/10/2018 9:30,AU,victoria
12843288,7,",DEx,DQ4,DUz",1/10/2018 9:30,DE,
12843338,10,"MTU1MzU5,zI2MQ==",1/10/2018 9:32,FR,
12843416,10,MzY0MzA0MDkyOQ==,1/10/2018 9:37,GB,
12843417,8,"MTM2ODYy,DQw,A==",1/10/2018 9:37,GB,
12843437,9,"MTMz,DA0OTg0Mg==",1/10/2018 9:39,GR,
12843438,10,"MTM0MzE4,jYyOQ==",1/10/2018 9:39,FR,ile-de-france
